date,PFE,NKE,C,TM,BIIB,AZN
20180102,0.006074,0.015028,-0.000672,0.009436,0.048969,0.019597
20180103,0.007409,-0.000158,0.003093,0.01371,0.016997,0.001979
20180104,0.002179,-0.00063,0.012334,0.0156,0.000412,0.00141
20180105,0.001903,0.008512,-0.001324,0.012863,0.007353,0.010423
20180108,-0.011123,0.008909,-0.01167,0.006798,-0.03749,-0.00697
20180109,-0.001097,-0.007126,0.010466,-0.007791,0.020355,-0.004211
20180110,0.001648,0.002028,0.004515,0.020042,0.00107,-0.005639
20180111,0.002468,0.00109,-0.00119,0.003739,-0.01084,0.003686
20180112,-0.000547,0.005911,0.01694,0.002118,0.008647,0.007062
20180116,0.001642,-0.019329,0.003514,0.005612,0.008632,-0.018513
20180117,0.015847,0.00615,0.004669,0.019932,0.017766,0.002572
20180118,-0.00511,0.004701,-0.001033,-0.014852,-0.001247,-0.000285
20180119,-0.001352,0.048354,0.011759,0.0088,-0.005894,0.01055
20180122,-0.000271,-0.012201,0.003704,-0.003218,0.015274,0.014108
20180123,-0.002979,0.011297,-0.000509,-0.000861,-0.00256,0.003617
20180124,0.002988,0.012809,0.011458,-0.001795,-0.000721,-0.005822
20180125,0.008123,-0.004265,-0.000126,-0.006114,0.020895,0.008087
20180126,0.047811,0.004874,0.008056,0.009987,0.040058,0.013278
20180129,0.000256,-0.006761,-0.001499,-0.000215,-0.025631,-0.011193
20180130,-0.031266,-0.003699,-0.016758,0.000645,-0.016431,-0.012976
20180131,-0.020106,0.013218,-0.001781,-0.012176,-0.013557,-0.019301
20180201,0.00351,-0.008355,0.009174,0.006381,-0.005204,0.002282
20180202,-0.005973,-0.006356,-0.023485,-0.015706,-0.006272,0.021628
20180205,-0.052991,-0.042101,-0.048689,-0.034329,-0.045139,-0.059053
20180206,0.017594,0.01289,0.021155,0.05177,0.013859,0.015394
20180207,-0.008503,0.006286,0.002272,-0.013548,-0.017935,-0.011662
20180208,-0.038593,-0.047844,-0.041605,-0.017899,-0.046193,0.0059
20180209,0.01576,0.048008,0.025184,0.015919,0.016004,-0.014369
20180212,0.014637,0.007482,0.014658,0.016036,-0.000473,0.014281
20180213,0.008078,-0.001667,0.005618,-0.026809,0.001137,-0.00088
20180214,0.007155,0.031729,0.020351,0.003184,-0.065964,0.011157
20180215,0.014777,0.004856,0.004823,-0.001403,0.011146,0.015389
20180216,0.015402,0.000146,-0.003373,0.006801,-0.025085,-0.002646
20180220,-0.006895,-0.01186,-0.004686,-0.00257,-0.015144,-0.008547
20180221,-0.006943,-0.006519,0.007063,-0.007729,-0.004696,0.005648
20180222,-0.000559,0.001193,-0.009481,0.00319,-0.004509,-0.004138
20180223,0.014549,0.015343,0.01062,0.013311,0.027984,0.009498
20180226,0.02289,0.02186,0.007395,0.010217,-0.009461,0.005293
20180227,-0.007819,-0.023259,-0.016355,-0.017337,0.00031,-0.009944
20180228,-0.013315,-0.014699,-0.011652,-0.010512,-0.003826,-0.019498
20180301,-0.018728,-0.010592,-0.024242,-0.031278,-0.022977,-0.006628
20180302,0.008981,-0.003468,0.000271,0.001534,0.016327,0.005763
20180305,0.004729,-0.012748,0.010043,0.002986,-0.000035,0.022316
20180306,-0.006644,0.002921,-0.004837,0.002749,-0.00338,-0.00354
20180307,0.001394,-0.016401,-0.00189,-0.011573,-0.005035,-0.002072
20180308,0.015864,0.014649,0.00257,-0.002003,0.000527,0.002077
20180309,0.007397,0.018277,0.026987,0.001081,0.004953,0.000296
20180312,-0.004351,0.007843,-0.001183,0.004934,-0.021671,0.001776
20180313,0.003824,-0.009728,-0.014601,-0.002609,0.011933,-0.000886
20180314,-0.010884,0.000453,-0.019223,0,0.008756,0.000591
20180315,0.006327,0.00287,-0.001769,0.003,0.00343,-0.000591
20180316,0.005467,-0.00723,0.001773,-0.003681,0.003209,0.022768
20180319,-0.012235,-0.003035,-0.010481,-0.015934,-0.03216,-0.000578
20180320,0,0.016588,0.003026,0.011029,0.004706,0.005785
20180321,-0.001652,-0.006737,0.005485,0.000232,-0.008545,-0.004602
20180322,-0.018473,-0.029088,-0.041053,-0.017481,-0.019474,-0.004045
20180323,-0.03118,0.00326,-0.034277,-0.019839,-0.043253,-0.008703
20180326,0.015947,0.01965,0.027688,0.02257,0.031023,0.017267
20180327,-0.000856,0.004097,-0.021496,0.005734,-0.011335,-0.002589
20180328,0.008283,-0.011032,-0.000293,0.010387,0.025117,0.013268
20180329,0.005383,0.015281,-0.011134,0.00773,0.007358,-0.004555
20180402,-0.012398,-0.034919,0.003111,-0.028994,-0.025309,-0.008007
20180403,0.017974,0.040237,0.011372,0.013903,-0.001536,0.015278
20180404,0.012612,0.025787,0.01212,-0.004597,0.022215,0
20180405,-0.011071,0.0171,0.013129,-0.002818,-0.027239,0.003691
20180406,-0.015673,-0.029314,-0.02307,-0.015934,-0.027663,0.00198
20180409,0.008246,-0.005477,0.012245,0.006381,-0.000505,0.013552
20180410,0.013818,-0.002679,0.015409,0.016565,0.029396,0.022005
20180411,-0.004451,-0.002537,-0.008793,-0.003508,0.003395,-0.006814
20180412,0.014809,0.014065,0.03205,0.006416,0.005451,-0.002195
20180413,0,-0.007673,-0.015527,-0.000777,-0.007665,-0.0011
20180416,0.005782,-0.002825,-0.013238,0.002256,-0.008591,-0.015694
20180417,-0.005475,0.00671,-0.00471,0.004037,0.006233,0.003077
20180418,0.004404,-0.019405,-0.010898,-0.002087,0.012389,0.003346
20180419,0.001096,-0.0071,0.018846,-0.004494,-0.007499,-0.01612
20180420,0.002738,0.005477,-0.003984,0.005759,-0.011277,-0.001695
20180423,0.004641,0.011953,-0.007429,-0.001238,-0.014143,0.005093
20180424,0.007065,0.001346,-0.005181,0.003099,0.010991,-0.011261
20180425,-0.010254,-0.00448,0.003472,0.01259,0.027847,0.004841
20180426,0.004635,0.020699,-0.002595,0.00389,0.016367,0.000283
20180427,0.004071,0.022189,-0.002746,-0.004559,0.010735,0.008215
20180430,-0.010541,-0.01682,-0.010436,-0.000229,-0.011561,-0.001686
20180501,-0.033051,-0.00424,-0.000293,-0.000076,0.003691,0.017169
20180502,-0.014407,0.00235,-0.00381,-0.006032,-0.001748,-0.016602
20180503,-0.003726,-0.019924,-0.000735,-0.000538,-0.028052,0.007878
20180504,0.002302,0.017937,0.00471,0.0093,0.014637,-0.0067
20180507,0.002583,0.018208,0.008243,0.001447,-0.002367,0.010961
20180508,0.001431,-0.012691,0.036496,-0.004638,0.000111,-0.008618
20180509,0.005432,-0.00745,0.01338,0.041176,0.015942,0.014021
20180510,0.005971,-0.000441,0.008617,0.015408,-0.000109,-0.004148
20180511,0.013128,0.007509,0.003996,-0.002312,0.03062,0.01083
20180514,0.010141,0.005991,-0.003294,0.000507,-0.000177,0.000549
20180515,-0.004741,0.009588,0.000826,-0.013899,-0.022243,-0.004942
20180516,-0.00028,0.026475,-0.010044,0.008295,0.019742,0.007174
20180517,0.000841,-0.005607,-0.00542,-0.004951,-0.003339,-0.001644
20180518,-0.00196,0.005357,-0.022359,-0.00461,-0.000606,-0.003019
20180521,0.004489,0.000841,0.006718,0.003014,-0.009736,0.012662
20180522,-0.002235,-0.000981,0.009229,-0.005203,0.007275,0.007067
20180523,0.006999,0.000421,-0.011818,-0.006704,0.014516,-0.005668
20180524,-0.002224,0.011775,-0.01324,-0.017726,0.002326,0.001086
20180525,-0.005851,0.00097,-0.012552,-0.018725,0.006329,0.004338
20180529,0.000561,-0.018408,-0.039889,-0.025085,0.003075,-0.017819
20180530,0.009804,0.018472,0.014762,0.004183,0.025462,0.013194
20180531,-0.003329,-0.005953,0.00015,0.005816,-0.001495,0.004612
20180601,0.008906,0.016156,0.008847,0.0261,0.010648,-0.005941
20180604,0.005517,0.014706,0.000892,0.022618,0.006126,-0.00163
20180605,-0.000274,0.00298,-0.008613,-0.006107,-0.000903,-0.007619
20180606,-0.001646,0.009453,0.022019,0.020306,0.017111,0.003839
20180607,0.003024,0.000134,0.003224,0.002056,0.005333,-0.006829
20180608,0.004933,0.001873,0.000292,-0.001759,-0.006811,0.00165
20180611,-0.01009,-0.004139,-0.005258,0.006901,0.011177,-0.001373
20180612,0,-0.004022,-0.007341,-0.018957,-0.001598,-0.005774
20180613,-0.002204,-0.002423,-0.004733,0.006392,0.002351,0.000553
20180614,-0.001657,0.007961,-0.016793,0.000222,-0.004008,0.008292
20180615,0.005531,0.015261,0.002721,0.002732,-0.002126,-0.001919
20180618,-0.005501,-0.003033,0.00618,0.005228,-0.052159,-0.008514
20180619,0.001659,-0.017855,0.000449,-0.00271,0.0101,-0.004432
20180620,0.006626,0.006194,0.008985,-0.013074,0.016505,0.005287
20180621,-0.004388,-0.010439,0.00371,-0.012726,0.001617,-0.027124
20180622,0.005785,-0.006898,-0.006358,-0.012513,-0.004372,-0.00256
20180625,-0.003561,-0.014708,-0.021577,-0.01855,-0.013005,-0.002567
20180626,0,0.002903,0.008517,0.004978,-0.000924,-0.002574
20180627,-0.004673,-0.016676,-0.012819,-0.016253,-0.013668,-0.009461
20180628,0.004143,0.004905,0.021693,0.015577,0.002848,0.01013
20180629,-0.0022,0.111297,0.000598,-0.002169,0.00516,0.006017
20180702,0.001378,-0.016692,0.003586,-0.006832,0.019053,-0.00826
20180703,0.00055,-0.02642,-0.016379,-0.004143,-0.007641,-0.001723
20180705,0.014305,0.00354,0.007569,0.013108,0.018057,0.004891
20180706,0.006509,-0.000914,0.008714,0.003796,0.196346,0.007157
20180709,0.001347,0.01046,0.02681,0.008799,-0.009735,0.005117
20180710,0.007266,0.003753,-0.010299,-0.010941,-0.025932,0.006787
20180711,-0.005878,-0.002707,-0.00469,-0.00936,-0.002088,-0.004494
20180712,0.008331,0.000129,0.008835,0.008746,0.010346,0.042889
20180713,0.000266,0.000129,-0.022041,0.002555,0.002359,0.005411
20180716,-0.003997,0.004782,0.036716,0,0.013057,-0.013455
20180717,0.007223,-0.003601,-0.001584,0.01498,0.005524,0.013912
20180718,0.000266,-0.011359,0.00721,0.004869,0.009944,0.004305
20180719,-0.007966,0.0047,-0.012312,-0.002423,-0.001116,-0.008037
20180720,-0.000803,0.00013,0.003334,0.000228,0.001675,0.003781
20180723,-0.003215,-0.004808,0.014302,-0.000531,-0.001617,-0.000269
20180724,0.013169,-0.01384,0.012249,0.006453,0.041074,0.006997
20180725,0.007692,0.021581,0.009146,-0.002791,0.029476,0.000534
20180726,0.004475,0.01283,-0.005298,0.008471,-0.101842,0.018964
20180727,0.006551,-0.016123,0.004906,0.008475,-0.012589,0.002097
20180730,0.004686,-0.012095,0.008369,0.003867,-0.026263,0.006801
20180731,0.034724,0.012507,-0.005533,-0.023263,0.008779,0.016628
20180801,0.008515,0.008191,0.000556,-0.001593,0.02898,-0.009711
20180802,-0.006953,0.014315,-0.001251,-0.004406,0.011248,-0.000258
20180803,0.022446,0.001144,0.01392,0.001908,-0.010692,-0.002065
20180806,0.012333,0.009779,0.000138,-0.021706,-0.008832,-0.009829
20180807,-0.004873,0.012829,0.000138,0.000545,0.026175,0.015413
20180808,0.013957,-0.000373,0.006629,-0.011127,-0.000029,0.009776
20180809,-0.009901,0.009441,-0.012485,-0.012904,-0.009112,0.020637
20180810,-0.001707,-0.006522,-0.023896,-0.009725,-0.011242,-0.005807
20180813,-0.002932,-0.007184,-0.015656,-0.005876,-0.006443,-0.009142
20180814,-0.00245,-0.000125,0.01229,-0.000405,0.008334,-0.001025
20180815,0.011054,-0.007113,-0.019426,-0.012961,-0.008468,-0.013597
20180816,0.006317,0.006032,0.013256,0.007468,0.006486,-0.012744
20180817,0.016176,-0.003748,0.001581,0.004236,0.006678,0.004215
20180820,0.005702,0.03047,0.012344,-0.000081,-0.003215,0.01915
20180821,-0.004016,0.00937,0.010067,-0.005679,-0.002412,-0.002317
20180822,-0.002135,-0.003737,-0.001684,0.009546,0.004952,-0.00258
20180823,0.00309,0.003267,-0.004359,-0.011961,-0.008957,-0.014227
20180824,0.004739,-0.005548,-0.001977,0.004744,0.001287,0.004986
20180827,-0.01934,0.002426,0.024338,0.029551,0.001081,0.007833
20180828,-0.001924,-0.000847,-0.000138,-0.003163,0.008258,0.001295
20180829,0,0.002543,0.002072,0.011184,0.012908,0.004398
20180830,0,-0.016789,-0.014753,-0.017415,0.007857,0.002576
20180831,0.000482,0.012285,-0.003079,-0.00942,0.002126,-0.014902
20180904,-0.003613,-0.03163,0.002246,-0.016683,-0.019152,-0.013563
20180905,0.011603,0.00402,-0.003221,-0.012622,-0.000346,-0.010312
20180906,-0.001673,0.006006,-0.014894,-0.002324,-0.015176,-0.009618
20180907,0.010053,-0.001244,-0.006704,-0.007405,-0.004951,0.002967
20180910,-0.003318,0.022416,-0.000144,-0.001006,0.001767,0.015331
20180911,0.005944,0.006456,-0.002872,0.006209,-0.007494,0.005828
20180912,0.002363,0.004478,0.015555,-0.000083,0.0069,-0.002107
20180913,0.010375,0.005663,-0.005106,0.017096,0.001617,-0.006862
20180914,0.002567,0.00024,0.00556,0.002624,-0.005579,-0.004783
20180917,0.001164,-0.002755,0.00482,0.001636,-0.012637,0.002937
20180918,0.011625,0.024021,0.006772,0.02082,0.007446,-0.001864
20180919,-0.005746,-0.009735,0.033072,0.002319,0.005996,-0.005068
20180920,0.011327,0.011134,0.014514,-0.002952,0.006875,0.01126
20180921,0.007086,0.002108,-0.008557,-0.001841,0.01222,-0.00106
20180924,-0.002951,-0.014962,-0.004181,-0.005773,0.004661,0.004512
20180925,-0.003187,0.006171,-0.004469,0.007097,-0.015475,0.022193
20180926,-0.002512,-0.012855,-0.01442,0.002082,0.022596,0.01008
20180927,0.005037,0.010036,0.006901,-0.004235,0.017832,0.016377
20180928,0.003872,0.002129,-0.016587,-0.002087,-0.00644,-0.003776
20181001,0.004538,-0.003069,0.002648,0.00378,-0.002123,-0.001769
20181002,-0.001129,-0.02001,-0.001807,0.00713,-0.02028,0.005823
20181003,0.013342,-0.003262,0.007799,-0.023944,0.02125,0.00881
20181004,-0.002455,-0.028121,0.003593,-0.004238,-0.027356,-0.014222
20181005,0.004698,-0.000748,-0.002754,-0.005566,-0.002973,-0.011389
20181008,0.008239,0.001373,0.002347,0.001811,0.002777,-0.018177
20181009,0.004196,0.002368,-0.009643,-0.014788,0.004489,-0.001825
20181010,-0.021113,-0.068142,-0.026986,-0.017845,-0.020431,-0.006008
20181011,-0.038194,-0.005738,-0.022445,-0.008745,-0.030397,-0.010775
20181012,0.022658,0.018789,0.021351,0.000086,0.011214,-0.013018
20181015,-0.015075,-0.01212,-0.009021,-0.009678,-0.007645,0.008614
20181016,0.018785,0.033204,0.007224,0.020842,0.031059,0.042968
20181017,0.014569,-0.012907,0.001865,-0.002626,-0.001122,0.005374
20181018,-0.012789,-0.011506,-0.017468,-0.009004,-0.023889,-0.008654
20181019,0.011364,-0.018386,0.003497,-0.003,-0.029502,0.006675
20181022,-0.002921,0.009298,-0.032965,0.006706,-0.015199,0.007141
20181023,-0.006085,-0.020694,-0.012915,0.00743,0.001933,0.002532
20181024,-0.036735,-0.016769,-0.029363,-0.028821,-0.044599,-0.043698
20181025,0.021893,0.013588,0.018339,0.018242,-0.011852,-0.002113
20181026,-0.018659,-0.01409,-0.011698,0.005486,0.005696,0.003176
20181029,0.014789,0.001665,0.00218,-0.016965,0.002632,0.002638
20181030,-0.007865,0.032137,0.002797,0.008065,0.017677,0.011842
20181031,0.003964,0.007113,0.014412,0.006968,-0.006563,0.008583
20181101,0.014166,0.023321,0.005652,0.005553,0.036349,-0.006962
20181102,-0.016945,-0.002735,0.008203,-0.019031,-0.00834,-0.017138
20181105,0.013743,0.012405,0.020935,-0.000433,0.014231,0.030119
20181106,-0.011719,-0.012382,-0.009213,0.018803,0.009869,-0.016158
20181107,0.032318,0.018284,0.023695,0.014713,0.035063,0.022158
20181108,-0.00473,-0.002437,-0.007032,-0.016931,-0.0165,0.036725
20181109,0.009806,-0.018257,-0.029802,-0.000426,-0.002576,0.007872
20181112,-0.003839,-0.016501,-0.023571,-0.014244,-0.019373,-0.001465
20181113,-0.013376,0.001332,0.008877,-0.00398,0.000564,0.014178
20181114,-0.014017,0,-0.019759,0.015377,-0.017331,-0.002169
20181115,0.006991,-0.011569,0.017323,0.001027,0.026056,0
20181116,0.006943,0.005516,0.005418,-0.000342,0.007242,-0.017633
20181119,0.015399,-0.029703,-0.005081,0.001539,-0.014936,0.003196
20181120,-0.014713,-0.019305,-0.032343,0.001281,0.000846,-0.011274
20181121,-0.009878,0.017576,0.005437,0.016711,-0.01227,-0.002727
20181123,0.000928,-0.01216,-0.017815,0.003857,0.014324,-0.000746
20181126,0.004636,0.017065,0.032065,0.013031,-0.001812,-0.002736
20181127,0.016844,-0.008527,-0.004237,-0.002226,0.01349,-0.004739
20181128,0.018834,0.03565,0.033407,0.004793,0.026034,0.005514
20181129,0.013586,-0.004286,-0.010369,0.001645,-0.016946,0.002243
20181130,0.015821,0.013452,-0.001695,-0.002463,0.021769,-0.009699
20181203,-0.005191,0.03754,0.005711,0.016711,-0.004585,-0.006529
20181204,-0.018482,-0.027585,-0.044506,-0.021294,-0.028478,0.007836
20181206,-0.003545,-0.003299,-0.035336,0.007859,0.012301,-0.025082
20181207,-0.023566,-0.029124,-0.028472,-0.015267,-0.030517,-0.017751
20181210,0.010929,-0.011317,-0.021937,0.008085,0.008556,0.006024
20181211,-0.008784,0.014619,-0.014894,-0.004382,0.001096,0.006509
20181212,0.003408,0.010194,-0.004269,0.012291,0.008818,0.006467
20181213,0.009284,-0.018703,-0.003751,-0.009107,-0.007656,0.008481
20181214,-0.017276,-0.005485,-0.013448,-0.00563,-0.017461,-0.002294
20181217,-0.015753,-0.036261,-0.013995,-0.004579,-0.00461,-0.020434
20181218,-0.016469,0.017883,-0.005899,0.003848,-0.058607,-0.003129
20181219,-0.010142,-0.030639,-0.020582,-0.00525,-0.006989,-0.006801
20181220,-0.000477,-0.020879,-0.010413,-0.00779,-0.00123,0.001844
20181221,-0.000477,0.071672,-0.038837,-0.037906,-0.040126,-0.013933
20181224,-0.032912,-0.059002,-0.019506,-0.018866,-0.007484,-0.017329
20181226,0.040444,0.0721,0.044255,0.017083,0.059856,0.020347
20181227,0.015644,0.00904,0.006415,0.015477,-0.002575,-0.008243
20181228,0.002567,-0.004479,0.001159,0.007447,-0.003023,0.012601
20181231,0.016062,0.010908,0.004438,-0.002235,0.025211,0.00556
20190102,-0.009164,-0.001079,0.028237,0.001723,0.012528,-0.004739
20190103,-0.027977,-0.017688,-0.018121,-0.014018,0.007581,0.014021
20190104,0.022835,0.026117,0.048896,0.044309,0.036905,0.022176
20190107,0.005349,0.014334,0.008707,0.012946,0.012785,-0.010209
20190108,0.004626,0.013339,-0.002697,0.008493,0.006328,-0.016761
20190109,-0.002072,-0.001825,0.016589,0.004987,0.00675,-0.008655
20190110,-0.023766,-0.00222,0.001064,0.012773,0.013961,0.012169
20190111,0.013472,-0.004972,0.004429,0.004659,0.006099,-0.034239
20190114,-0.011894,0.000657,0.039513,0.002559,-0.008373,-0.037889
20190115,0.008497,0.023525,0.041575,0.007098,0.021548,0.015752
20190116,-0.01451,-0.002568,0.013196,-0.00491,-0.016324,-0.008862
20190117,0.008549,0.018666,0.004502,-0.005889,0.019004,0.01397
20190118,0.001413,0.016681,0.010405,0.003442,-0.002719,0.007164
20190122,-0.006113,0.003729,-0.02012,-0.013961,0.004564,-0.007661
20190123,-0.002602,-0.003096,0.004527,-0.009142,-0.005133,0.01158
20190124,-0.0287,-0.000745,0.009335,0.00294,-0.0129,-0.02453
20190125,-0.00757,0.002113,0.02089,0.007246,0.011716,-0.001118
20190128,-0.027313,-0.003598,-0.002655,-0.010023,-0.020073,-0.007273
20190129,0.031369,-0.001245,-0.010023,-0.001715,0.013545,0.001691
20190130,0.019868,0.013214,0.015979,0.006298,-0.019792,0.011252
20190131,0.029582,0.007382,0.003737,0.001057,0.018057,0.017524
20190201,0.01013,-0.004519,-0.005275,-0.009499,-0.008598,0.001914
20190204,-0.010261,0.005889,0.006125,0.007377,0.009549,0.003001
20190205,-0.007776,0.010611,-0.003903,0.004638,0.008741,0.006529
20190206,0.005224,-0.00181,0.001254,-0.0196,-0.011128,-0.003514
20190207,-0.014883,-0.003869,-0.016904,-0.024288,-0.073551,0.001899
20190208,0.01271,-0.000364,-0.012737,-0.006773,0.020698,0.001895
20190211,-0.013024,0.016027,-0.006451,-0.001364,0.005553,-0.008916
20190212,0.004559,0.012309,0.017205,0.02245,0.008079,0.014177
20190213,-0.00406,0.008145,0.005904,-0.001252,0.006606,-0.016667
20190214,0.006475,-0.008431,-0.009835,-0.003176,0.009859,0.092947
20190215,0.010245,0.008266,0.029638,0.015933,0.02513,0.023512
20190219,0.004717,-0.009487,0.001712,0.002806,0.000391,-0.011241
20190220,-0.00939,0.003193,0.004039,0.0107,0.006486,0.00173
20190221,-0.001422,-0.01049,-0.00495,-0.012623,-0.041741,-0.002467
20190222,0.019459,0.009649,-0.002799,0.004784,0.012953,0.012614
20190225,0.002793,0.004837,0.00608,0.004843,0.006609,0.013679
20190226,-0.001393,0.007397,-0.006354,0.006699,0.000427,0.011566
20190227,-0.002092,0.004312,0.004367,-0.007385,0.003877,0.009767
20190228,0.009783,-0.005106,-0.006522,-0.010464,-0.002676,0.003303
20190301,0.000231,0.019246,0.007659,-0.005783,0.018566,0.004329
20190304,-0.006688,-0.017439,-0.011168,-0.015955,-0.020473,-0.001676
20190305,-0.004179,-0.002335,-0.012863,-0.001351,-0.001192,0.014872
20190306,-0.024015,-0.003628,-0.006674,-0.002368,-0.027228,-0.006618
20190307,-0.011228,0.001527,-0.009758,-0.006272,-0.008428,-0.008803
20190308,-0.01208,-0.005395,0.002585,0.004009,-0.023344,0.00264
20190311,0.014918,0.012028,0.004028,0.012064,0.011464,0.010055
20190312,0.005542,-0.004544,0.008024,-0.003106,0.004045,-0.008059
20190313,0.00671,0.005853,0.013374,0.004631,0.02507,0.014337
20190314,-0.019519,0.010939,0.007227,-0.013494,0.002995,-0.00424
20190315,0.014324,-0.000806,0.016846,0.01079,0.02597,0.005678
20190318,0.000718,0.011751,0.011351,0.004539,-0.012808,0.001647
20190319,0.01172,-0.00148,-0.00455,0.001841,-0.005788,0.006811
20190320,-0.003073,-0.011404,-0.020265,-0.000501,-0.009791,0.003499
20190321,0.004268,0.015227,-0.006065,0.006434,-0.292305,-0.001627
20190322,-0.011806,-0.066129,-0.045846,-0.001827,-0.044825,-0.008382
20190325,0.000956,0.001703,-0.010659,0.002246,0.016381,-0.000939
20190326,0.012652,0.012753,0.014752,0.010623,0.057432,0.009166
20190327,-0.009429,-0.003478,-0.008004,-0.006077,-0.012709,-0.006754
20190328,0.006426,0.011433,0.020583,-0.016194,0.012481,0.007737
20190329,0.004256,0.002023,0.003872,-0.008818,0.015291,-0.05933
20190401,0.008712,0.012113,0.034394,0.01576,-0.016457,0.020777
20190402,0.001634,-0.01009,0.000932,0.006423,0.003355,0.007754
20190403,-0.001631,0.001185,0.009935,0.003481,-0.008017,-0.012022
20190404,-0.002334,0.009589,0.011682,0.008342,0.01573,-0.013629
20190405,0.005849,0.001407,-0.004102,0.003768,0.028421,0.004194
20190408,0.003489,-0.007845,0.007933,-0.002448,-0.008191,0.003931
20190409,-0.006954,-0.005311,-0.013168,-0.001473,-0.00901,-0.004161
20190410,-0.002568,0.007119,0.004908,0.000983,0.011365,-0.003686
20190411,-0.010765,0.001414,0.005952,-0.00933,-0.026844,-0.017267
20190412,-0.013248,0.014588,0.02291,0.011236,0.002865,-0.008032
20190415,0.009111,0.006841,-0.000593,-0.003513,-0.009083,0.007338
20190416,-0.027798,0.011171,0.028644,-0.001804,-0.015708,-0.012811
20190417,-0.025415,0.010592,0.015005,0.019138,-0.006733,-0.013486
20190418,-0.012538,0.005297,-0.009666,0.008704,-0.003477,0.000774
20190422,-0.010157,-0.020628,-0.008325,-0.00799,0.01069,-0.001289
20190423,0.011288,0.000801,0.001592,0.006282,0.006119,-0.001548
20190424,-0.001268,0.01098,-0.005347,-0.016488,-0.025238,0.000775
20190425,0.006096,-0.00939,-0.001453,0.002523,0.024465,0.008781
20190426,0.009089,0.008566,0.011349,0.003491,0.002784,-0.027394
20190429,-0.009507,-0.000566,0.021867,0.001537,-0.004988,0.005001
20190430,0.025764,-0.004872,-0.004646,-0.001696,-0.00061,-0.01362
20190501,0.00394,-0.021974,-0.010467,-0.005502,0.001134,-0.008232
20190502,0.005887,-0.007334,0.005718,-0.002685,0.004444,0.007229
20190503,0.009266,0.005043,0.010802,0.008647,0.002863,0.020999
20190506,0.006282,-0.024854,-0.003679,-0.005419,0.021152,-0.001562
20190507,-0.019688,-0.012325,-0.031956,-0.003903,-0.029864,-0.009648
20190508,0.002939,0.002786,0.00088,-0.006041,0.008558,0.008425
20190509,0.001221,0.002537,-0.008649,-0.020039,-0.010867,0.004439
20190510,0.001969,0.011689,0.003992,-0.000419,-0.009804,-0.021315
20190513,-0.003684,-0.016915,-0.051841,-0.008468,-0.00252,-0.009827
20190514,0.002218,0.013813,0.013669,0.006849,0.015599,0.014485
20190515,0.012051,0.004064,-0.005976,0.013186,0.006152,-0.003702
20190516,0.011908,0.003214,0.017111,-0.006134,0.001214,0.003185
20190517,-0.004083,0.003441,-0.013792,-0.01251,-0.006887,-0.000529
20190520,0.002894,-0.020338,-0.00169,-0.002449,0.006455,-0.006353
20190521,0.001923,0.009535,0.017241,0.001185,0.00936,0.009057
20190522,0.007679,-0.005261,-0.021489,-0.007865,0.009102,0.019271
20190523,-0.001667,-0.006731,-0.011754,0.001279,-0.02523,0.001295
20190524,0.000716,-0.005808,0.007668,0.009194,-0.008948,0.009312
20190528,-0.001192,-0.011685,-0.009318,0.00717,-0.006694,-0.025884
20190529,-0.004296,-0.028695,-0.001254,0.001256,-0.009488,-0.012628
20190530,0.004314,0.004945,-0.00157,0.001673,0.001701,-0.000533
20190531,-0.009069,-0.023972,-0.022952,-0.018121,-0.020064,-0.003466
20190603,0.009634,0.01063,0.007401,0.004678,0.018606,0.013911
20190604,0.007395,0.046947,0.052228,0.011936,0.016251,0.018206
20190605,0.00592,0.013477,-0.001518,0.005688,-0.004009,-0.00596
20190606,0.005414,-0.003264,0.01049,0.008984,-0.007696,0.012252
20190607,0.004917,0.011644,-0.011735,0.008986,0.012837,0.004893
20190610,0.003495,-0.009951,0.021769,0.008988,0.005149,0.014608
20190611,-0.009287,0.008234,0.011323,0.012147,0.002977,-0.005052
20190612,0.009609,-0.007567,-0.015763,0.00552,0.005893,0.013709
20190613,-0.013463,0.01186,0.004041,-0.007081,0.003602,-0.000501
20190614,0.006118,-0.002033,0.005963,-0.003205,-0.015524,-0.006014
20190617,0.002806,-0.01594,-0.01393,-0.001769,0.018052,0.007815
20190618,0.004431,0.026672,0.021641,0.009664,0.005307,0.024262
20190619,0.009984,-0.008897,-0.005737,-0.001276,0.003777,0.017827
20190620,0.002299,0.020227,0.007546,0.004712,0.004618,-0.001679
20190621,0.001605,0.005983,-0.001909,-0.007711,0.017534,-0.006008
20190624,0.002061,-0.014577,-0.008239,-0.00032,-0.0133,0.003143
20190625,0,-0.022248,-0.012906,-0.006892,0.018566,-0.002169
20190626,-0.017596,-0.000847,0.010219,-0.005164,-0.009239,-0.010386
20190627,0.010235,0.013446,0.013835,0.003082,0.007141,0.000488
20190628,-0.002533,0.003466,0.027586,0.002588,-0.024607,0.007075
20190701,0.010388,0.017391,0.010138,0.014517,0.006927,0.000727
20190702,0.010281,-0.005269,-0.004241,0.009619,0.003737,0.009683
20190703,0.004071,0.014595,0.005821,-0.001339,0.008038,0.006713
20190705,-0.010811,0.007193,0.007763,-0.00205,-0.016872,-0.025006
20190708,-0.014117,0.01912,-0.003782,0.00237,-0.014557,-0.002687
